Indicator,IndicatorName,Region,RegionName,Unit,Date,Value
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10103,Cameroon,GWh,2014,68.00
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",101,Central Africa,GWh,2009,71.00
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",101,Central Africa,GWh,2011,71.36
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10204,Kenya,GWh,2014,74.00
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10513,Nigeria,GWh,2014,74.00
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",101,Central Africa,GWh,2012,74.71
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",101,Central Africa,GWh,2007,76.00
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",101,Central Africa,GWh,2008,77.00
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10301,Algeria,GWh,2011,77.53
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10301,Algeria,GWh,2012,82.78
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10504,Cote d'Ivoire,GWh,2012,109.00
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10504,Cote d'Ivoire,GWh,2013,109.00
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10504,Cote d'Ivoire,GWh,2014,109.00
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10306,Tunisia,GWh,2012,112.98
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",105,West Africa,GWh,2004,114.70
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",105,West Africa,GWh,2009,117.06
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",105,West Africa,GWh,2005,117.80
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",104,Southern Africa,GWh,2010,119.73
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",105,West Africa,GWh,2006,120.83
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",105,West Africa,GWh,2010,121.06
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10511,Mauritania,GWh,2014,124.22
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",105,West Africa,GWh,2007,124.70
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",105,West Africa,GWh,2011,125.66
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10203,Ethiopia,GWh,2011,126.14
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",105,West Africa,GWh,2012,126.33
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",105,West Africa,GWh,2008,126.96
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10410,South Africa,GWh,2012,131.40
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10410,South Africa,GWh,2013,141.74
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10410,South Africa,GWh,2014,152.00
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",105,West Africa,GWh,2013,162.09
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",104,Southern Africa,GWh,2011,166.20
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",104,Southern Africa,GWh,2012,181.45
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",102,East Africa,GWh,2011,187.09
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",104,Southern Africa,GWh,2013,210.75
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10306,Tunisia,GWh,2014,212.00
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",103,North Africa,GWh,2000,224.00
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",104,Southern Africa,GWh,2014,225.60
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10301,Algeria,GWh,2013,231.00
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10301,Algeria,GWh,2014,285.00
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10203,Ethiopia,GWh,2012,294.34
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10110,Rwanda,GWh,2013,298.39
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10110,Rwanda,GWh,2014,298.39
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10306,Tunisia,GWh,2013,365.20
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",102,East Africa,GWh,2012,373.53
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",101,Central Africa,GWh,2013,380.73
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",101,Central Africa,GWh,2014,389.79
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",103,North Africa,GWh,2002,428.10
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",103,North Africa,GWh,2001,450.60
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",105,West Africa,GWh,2014,453.22
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10203,Ethiopia,GWh,2013,489.43
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10203,Ethiopia,GWh,2014,498.00
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",104,Southern Africa,GWh,2002,568.30
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",104,Southern Africa,GWh,2003,568.30
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",104,Southern Africa,GWh,2005,568.30
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",104,Southern Africa,GWh,2004,568.50
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",104,Southern Africa,GWh,2006,572.20
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",104,Southern Africa,GWh,2007,572.40
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",102,East Africa,GWh,2013,574.83
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",104,Southern Africa,GWh,2008,575.60
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",104,Southern Africa,GWh,2009,575.61
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",103,North Africa,GWh,2003,604.40
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",103,North Africa,GWh,2004,610.62
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",102,East Africa,GWh,2014,624.88
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10304,Morocco,GWh,2012,728.00
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",103,North Africa,GWh,2005,800.40
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",103,North Africa,GWh,2006,859.65
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",103,North Africa,GWh,2007,1153.00
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",103,North Africa,GWh,2008,1168.42
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10304,Morocco,GWh,2013,1214.90
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10302,Egypt,GWh,2012,1621.38
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10302,Egypt,GWh,2013,1621.38
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",103,North Africa,GWh,2009,1621.40
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10304,Morocco,GWh,2014,1858.00
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",103,North Africa,GWh,2011,2464.14
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",10302,Egypt,GWh,2014,2490.00
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",103,North Africa,GWh,2010,2501.98
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",103,North Africa,GWh,2012,2553.90
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",1,Africa,GWh,2012,3309.92
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",103,North Africa,GWh,2013,3441.24
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",1,Africa,GWh,2013,4769.64
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",103,North Africa,GWh,2014,4854.00
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",1,Africa,GWh,2014,6547.48
507,"Total production of electricity, GWh",10111,Sao Tome and Principe,GWh,2012,28.24
507,"Total production of electricity, GWh",10111,Sao Tome and Principe,GWh,2013,28.45
507,"Total production of electricity, GWh",10111,Sao Tome and Principe,GWh,2014,29.14
507,"Total production of electricity, GWh",10509,Liberia,GWh,2012,39.85
507,"Total production of electricity, GWh",10509,Liberia,GWh,2013,39.85
507,"Total production of electricity, GWh",10402,Comoros,GWh,2012,62.37
507,"Total production of electricity, GWh",10402,Comoros,GWh,2014,65.04
507,"Total production of electricity, GWh",10402,Comoros,GWh,2013,65.58
507,"Total production of electricity, GWh",10508,Guinea-Bissau,GWh,2012,74.59
507,"Total production of electricity, GWh",10508,Guinea-Bissau,GWh,2013,74.59
507,"Total production of electricity, GWh",10305,Saharawi Republic,GWh,2000,80.00
507,"Total production of electricity, GWh",10305,Saharawi Republic,GWh,2001,80.00
507,"Total production of electricity, GWh",10201,Djibouti,GWh,2013,81.99
507,"Total production of electricity, GWh",10305,Saharawi Republic,GWh,2002,85.00
507,"Total production of electricity, GWh",10305,Saharawi Republic,GWh,2003,85.00
507,"Total production of electricity, GWh",10305,Saharawi Republic,GWh,2004,85.00
507,"Total production of electricity, GWh",10305,Saharawi Republic,GWh,2005,85.00
507,"Total production of electricity, GWh",10305,Saharawi Republic,GWh,2006,90.00
507,"Total production of electricity, GWh",10305,Saharawi Republic,GWh,2007,90.00
507,"Total production of electricity, GWh",10305,Saharawi Republic,GWh,2008,90.00
507,"Total production of electricity, GWh",10305,Saharawi Republic,GWh,2009,90.00
507,"Total production of electricity, GWh",10305,Saharawi Republic,GWh,2010,90.00
507,"Total production of electricity, GWh",10305,Saharawi Republic,GWh,2011,90.00
507,"Total production of electricity, GWh",10305,Saharawi Republic,GWh,2012,90.00
507,"Total production of electricity, GWh",10305,Saharawi Republic,GWh,2013,90.00
507,"Total production of electricity, GWh",10305,Saharawi Republic,GWh,2014,90.00
507,"Total production of electricity, GWh",10509,Liberia,GWh,2014,105.30
507,"Total production of electricity, GWh",10508,Guinea-Bissau,GWh,2014,139.00
507,"Total production of electricity, GWh",10104,Central African Republic,GWh,2013,144.31
507,"Total production of electricity, GWh",10501,Benin,GWh,2012,162.00
507,"Total production of electricity, GWh",10501,Benin,GWh,2013,162.07
507,"Total production of electricity, GWh",10104,Central African Republic,GWh,2012,176.33
507,"Total production of electricity, GWh",10104,Central African Republic,GWh,2014,178.32
507,"Total production of electricity, GWh",10102,Burundi,GWh,2012,183.96
507,"Total production of electricity, GWh",10102,Burundi,GWh,2013,183.96
507,"Total production of electricity, GWh",10102,Burundi,GWh,2014,184.00
507,"Total production of electricity, GWh",10206,South Sudan,GWh,2012,192.81
507,"Total production of electricity, GWh",10516,Togo,GWh,2012,202.00
507,"Total production of electricity, GWh",10516,Togo,GWh,2013,208.22
507,"Total production of electricity, GWh",10105,Chad,GWh,2012,235.00
507,"Total production of electricity, GWh",10505,Gambia,GWh,2012,238.43
507,"Total production of electricity, GWh",10505,Gambia,GWh,2013,238.43
507,"Total production of electricity, GWh",10105,Chad,GWh,2013,269.26
507,"Total production of electricity, GWh",10206,South Sudan,GWh,2013,270.82
507,"Total production of electricity, GWh",10403,Lesotho,GWh,2012,280.36
507,"Total production of electricity, GWh",10105,Chad,GWh,2014,286.00
507,"Total production of electricity, GWh",10206,South Sudan,GWh,2014,296.88
507,"Total production of electricity, GWh",10503,Cape Verde,GWh,2012,297.40
507,"Total production of electricity, GWh",10503,Cape Verde,GWh,2013,297.40
507,"Total production of electricity, GWh",10501,Benin,GWh,2014,299.00
507,"Total production of electricity, GWh",10411,Swaziland,GWh,2012,309.40
507,"Total production of electricity, GWh",10505,Gambia,GWh,2014,310.00
507,"Total production of electricity, GWh",10515,Sierra Leone,GWh,2012,313.31
507,"Total production of electricity, GWh",10515,Sierra Leone,GWh,2014,314.00
507,"Total production of electricity, GWh",10515,Sierra Leone,GWh,2013,332.09
507,"Total production of electricity, GWh",10516,Togo,GWh,2014,336.00
507,"Total production of electricity, GWh",10205,Somalia,GWh,2012,342.10
507,"Total production of electricity, GWh",10201,Djibouti,GWh,2012,347.51
507,"Total production of electricity, GWh",10110,Rwanda,GWh,2012,348.12
507,"Total production of electricity, GWh",10503,Cape Verde,GWh,2014,349.40
507,"Total production of electricity, GWh",10201,Djibouti,GWh,2014,355.00
507,"Total production of electricity, GWh",10205,Somalia,GWh,2013,361.97
507,"Total production of electricity, GWh",10205,Somalia,GWh,2014,383.00
507,"Total production of electricity, GWh",10403,Lesotho,GWh,2014,385.04
507,"Total production of electricity, GWh",10403,Lesotho,GWh,2013,385.48
507,"Total production of electricity, GWh",10202,Eritrea,GWh,2012,386.75
507,"Total production of electricity, GWh",10512,Niger,GWh,2012,399.21
507,"Total production of electricity, GWh",10202,Eritrea,GWh,2013,404.31
507,"Total production of electricity, GWh",10409,Seychelles,GWh,2012,405.05
507,"Total production of electricity, GWh",10411,Swaziland,GWh,2013,408.40
507,"Total production of electricity, GWh",10409,Seychelles,GWh,2013,409.44
507,"Total production of electricity, GWh",10108,Equatorial Guinea,GWh,2012,409.97
507,"Total production of electricity, GWh",10108,Equatorial Guinea,GWh,2013,413.47
507,"Total production of electricity, GWh",10202,Eritrea,GWh,2014,421.00
507,"Total production of electricity, GWh",10409,Seychelles,GWh,2014,430.00
507,"Total production of electricity, GWh",10512,Niger,GWh,2013,452.00
507,"Total production of electricity, GWh",10511,Mauritania,GWh,2012,463.64
507,"Total production of electricity, GWh",10502,Burkina Faso,GWh,2012,478.54
507,"Total production of electricity, GWh",10511,Mauritania,GWh,2013,505.24
507,"Total production of electricity, GWh",10411,Swaziland,GWh,2014,572.00
507,"Total production of electricity, GWh",10511,Mauritania,GWh,2014,604.94
507,"Total production of electricity, GWh",10512,Niger,GWh,2014,664.00
507,"Total production of electricity, GWh",10502,Burkina Faso,GWh,2013,730.77
507,"Total production of electricity, GWh",10110,Rwanda,GWh,2013,768.73
507,"Total production of electricity, GWh",10502,Burkina Faso,GWh,2014,791.00
507,"Total production of electricity, GWh",10110,Rwanda,GWh,2014,820.85
507,"Total production of electricity, GWh",10108,Equatorial Guinea,GWh,2014,939.00
507,"Total production of electricity, GWh",10507,Guinea,GWh,2012,1144.62
507,"Total production of electricity, GWh",10507,Guinea,GWh,2014,1182.30
507,"Total production of electricity, GWh",10507,Guinea,GWh,2013,1182.54
507,"Total production of electricity, GWh",10106,"Congo, Rep.",GWh,2012,1348.86
507,"Total production of electricity, GWh",10106,"Congo, Rep.",GWh,2013,1407.13
507,"Total production of electricity, GWh",10408,Namibia,GWh,2012,1454.31
507,"Total production of electricity, GWh",10106,"Congo, Rep.",GWh,2014,1468.00
507,"Total production of electricity, GWh",10408,Namibia,GWh,2013,1496.39
507,"Total production of electricity, GWh",10408,Namibia,GWh,2014,1535.00
507,"Total production of electricity, GWh",10510,Mali,GWh,2012,1682.19
507,"Total production of electricity, GWh",10109,Gabon,GWh,2012,2017.22
507,"Total production of electricity, GWh",10510,Mali,GWh,2014,2080.74
507,"Total production of electricity, GWh",10109,Gabon,GWh,2013,2112.66
507,"Total production of electricity, GWh",10405,Malawi,GWh,2012,2179.80
507,"Total production of electricity, GWh",10109,Gabon,GWh,2014,2213.17
507,"Total production of electricity, GWh",10209,Uganda,GWh,2012,2224.16
507,"Total production of electricity, GWh",10401,Botswana,GWh,2012,2257.10
507,"Total production of electricity, GWh",10404,Madagascar,GWh,2012,2349.48
507,"Total production of electricity, GWh",10404,Madagascar,GWh,2013,2421.65
507,"Total production of electricity, GWh",10405,Malawi,GWh,2013,2441.99
507,"Total production of electricity, GWh",10404,Madagascar,GWh,2014,2497.97
507,"Total production of electricity, GWh",10406,Mauritius,GWh,2012,2536.61
507,"Total production of electricity, GWh",10406,Mauritius,GWh,2014,2598.50
507,"Total production of electricity, GWh",10401,Botswana,GWh,2013,2626.25
507,"Total production of electricity, GWh",10510,Mali,GWh,2013,2635.09
507,"Total production of electricity, GWh",10405,Malawi,GWh,2014,2639.86
507,"Total production of electricity, GWh",10406,Mauritius,GWh,2013,2885.79
507,"Total production of electricity, GWh",10401,Botswana,GWh,2014,2931.00
507,"Total production of electricity, GWh",10514,Senegal,GWh,2012,2931.88
507,"Total production of electricity, GWh",10209,Uganda,GWh,2013,3202.66
507,"Total production of electricity, GWh",10209,Uganda,GWh,2014,3207.00
507,"Total production of electricity, GWh",10514,Senegal,GWh,2013,3710.42
507,"Total production of electricity, GWh",10514,Senegal,GWh,2014,3876.00
507,"Total production of electricity, GWh",10208,Tanzania,GWh,2012,5871.21
507,"Total production of electricity, GWh",10101,Angola,GWh,2012,6000.50
507,"Total production of electricity, GWh",10208,Tanzania,GWh,2013,6051.04
507,"Total production of electricity, GWh",10103,Cameroon,GWh,2012,6166.75
507,"Total production of electricity, GWh",10208,Tanzania,GWh,2014,6246.00
507,"Total production of electricity, GWh",10101,Angola,GWh,2013,6369.50
507,"Total production of electricity, GWh",10103,Cameroon,GWh,2013,6522.87
507,"Total production of electricity, GWh",10101,Angola,GWh,2014,6762.00
507,"Total production of electricity, GWh",10103,Cameroon,GWh,2014,6903.00
507,"Total production of electricity, GWh",10504,Cote d'Ivoire,GWh,2014,7469.00
507,"Total production of electricity, GWh",10203,Ethiopia,GWh,2012,7567.04
507,"Total production of electricity, GWh",10107,"Congo, Dem. Rep.",GWh,2012,7597.95
507,"Total production of electricity, GWh",10107,"Congo, Dem. Rep.",GWh,2013,8391.04
507,"Total production of electricity, GWh",10203,Ethiopia,GWh,2013,8461.19
507,"Total production of electricity, GWh",10204,Kenya,GWh,2012,8539.65
507,"Total production of electricity, GWh",10413,Zimbabwe,GWh,2012,8800.33
507,"Total production of electricity, GWh",10413,Zimbabwe,GWh,2013,8800.47
507,"Total production of electricity, GWh",10413,Zimbabwe,GWh,2014,8836.00
507,"Total production of electricity, GWh",10107,"Congo, Dem. Rep.",GWh,2014,8838.18
507,"Total production of electricity, GWh",10504,Cote d'Ivoire,GWh,2012,8977.25
507,"Total production of electricity, GWh",10204,Kenya,GWh,2013,8988.95
507,"Total production of electricity, GWh",10504,Cote d'Ivoire,GWh,2013,9102.45
507,"Total production of electricity, GWh",10204,Kenya,GWh,2014,9490.00
507,"Total production of electricity, GWh",10207,Sudan,GWh,2012,11553.56
507,"Total production of electricity, GWh",101,Central Africa,GWh,2001,11561.21
507,"Total production of electricity, GWh",10207,Sudan,GWh,2013,11599.12
507,"Total production of electricity, GWh",10207,Sudan,GWh,2014,11643.00
507,"Total production of electricity, GWh",10412,Zambia,GWh,2012,11916.45
507,"Total production of electricity, GWh",10412,Zambia,GWh,2013,11917.10
507,"Total production of electricity, GWh",10412,Zambia,GWh,2014,11917.87
507,"Total production of electricity, GWh",10506,Ghana,GWh,2012,12023.00
507,"Total production of electricity, GWh",101,Central Africa,GWh,2000,12509.85
507,"Total production of electricity, GWh",10203,Ethiopia,GWh,2014,12526.00
507,"Total production of electricity, GWh",10506,Ghana,GWh,2013,12871.00
507,"Total production of electricity, GWh",101,Central Africa,GWh,2003,12873.86
507,"Total production of electricity, GWh",10506,Ghana,GWh,2014,13303.00
507,"Total production of electricity, GWh",101,Central Africa,GWh,2002,13336.69
507,"Total production of electricity, GWh",102,East Africa,GWh,2000,13660.80
507,"Total production of electricity, GWh",102,East Africa,GWh,2001,14986.40
507,"Total production of electricity, GWh",10407,Mozambique,GWh,2013,15026.06
507,"Total production of electricity, GWh",101,Central Africa,GWh,2004,15557.17
507,"Total production of electricity, GWh",102,East Africa,GWh,2002,15770.80
507,"Total production of electricity, GWh",10306,Tunisia,GWh,2014,16079.00
507,"Total production of electricity, GWh",102,East Africa,GWh,2003,16510.20
507,"Total production of electricity, GWh",101,Central Africa,GWh,2005,16598.34
507,"Total production of electricity, GWh",10407,Mozambique,GWh,2012,16744.47
507,"Total production of electricity, GWh",101,Central Africa,GWh,2006,16848.96
507,"Total production of electricity, GWh",102,East Africa,GWh,2004,17240.20
507,"Total production of electricity, GWh",10407,Mozambique,GWh,2014,17906.38
507,"Total production of electricity, GWh",10306,Tunisia,GWh,2012,18055.75
507,"Total production of electricity, GWh",10306,Tunisia,GWh,2013,18369.11
507,"Total production of electricity, GWh",102,East Africa,GWh,2005,18616.24
507,"Total production of electricity, GWh",101,Central Africa,GWh,2007,18672.63
507,"Total production of electricity, GWh",101,Central Africa,GWh,2008,19645.20
507,"Total production of electricity, GWh",102,East Africa,GWh,2006,20019.54
507,"Total production of electricity, GWh",101,Central Africa,GWh,2009,20509.24
507,"Total production of electricity, GWh",102,East Africa,GWh,2007,21937.09
507,"Total production of electricity, GWh",101,Central Africa,GWh,2010,22778.92
507,"Total production of electricity, GWh",101,Central Africa,GWh,2011,23223.45
507,"Total production of electricity, GWh",102,East Africa,GWh,2008,24105.24
507,"Total production of electricity, GWh",101,Central Africa,GWh,2012,24512.89
507,"Total production of electricity, GWh",10513,Nigeria,GWh,2013,25200.43
507,"Total production of electricity, GWh",10513,Nigeria,GWh,2012,25390.86
507,"Total production of electricity, GWh",102,East Africa,GWh,2009,25475.40
507,"Total production of electricity, GWh",10304,Morocco,GWh,2012,26355.80
507,"Total production of electricity, GWh",101,Central Africa,GWh,2013,26611.39
507,"Total production of electricity, GWh",10304,Morocco,GWh,2013,26688.60
507,"Total production of electricity, GWh",101,Central Africa,GWh,2014,28621.66
507,"Total production of electricity, GWh",102,East Africa,GWh,2010,28839.00
507,"Total production of electricity, GWh",10303,Libya,GWh,2012,31182.53
507,"Total production of electricity, GWh",10303,Libya,GWh,2013,31182.53
507,"Total production of electricity, GWh",105,West Africa,GWh,2000,31377.90
507,"Total production of electricity, GWh",105,West Africa,GWh,2001,33251.92
507,"Total production of electricity, GWh",105,West Africa,GWh,2002,33280.97
507,"Total production of electricity, GWh",10303,Libya,GWh,2014,34378.09
507,"Total production of electricity, GWh",10513,Nigeria,GWh,2014,36041.82
507,"Total production of electricity, GWh",102,East Africa,GWh,2011,36368.99
507,"Total production of electricity, GWh",105,West Africa,GWh,2003,36858.58
507,"Total production of electricity, GWh",102,East Africa,GWh,2012,37024.81
507,"Total production of electricity, GWh",10304,Morocco,GWh,2014,38747.84
507,"Total production of electricity, GWh",102,East Africa,GWh,2013,39422.04
507,"Total production of electricity, GWh",105,West Africa,GWh,2004,42098.83
507,"Total production of electricity, GWh",105,West Africa,GWh,2005,42417.54
507,"Total production of electricity, GWh",105,West Africa,GWh,2009,42423.05
507,"Total production of electricity, GWh",105,West Africa,GWh,2008,42749.03
507,"Total production of electricity, GWh",105,West Africa,GWh,2006,44164.83
507,"Total production of electricity, GWh",102,East Africa,GWh,2014,44567.88
507,"Total production of electricity, GWh",105,West Africa,GWh,2007,44990.19
507,"Total production of electricity, GWh",105,West Africa,GWh,2010,50294.79
507,"Total production of electricity, GWh",105,West Africa,GWh,2011,52704.36
507,"Total production of electricity, GWh",105,West Africa,GWh,2012,54818.77
507,"Total production of electricity, GWh",10301,Algeria,GWh,2013,56149.00
507,"Total production of electricity, GWh",10301,Algeria,GWh,2012,56984.61
507,"Total production of electricity, GWh",105,West Africa,GWh,2013,57742.60
507,"Total production of electricity, GWh",10301,Algeria,GWh,2014,58618.00
507,"Total production of electricity, GWh",105,West Africa,GWh,2014,67865.50
507,"Total production of electricity, GWh",103,North Africa,GWh,2000,141503.40
507,"Total production of electricity, GWh",103,North Africa,GWh,2001,149293.70
507,"Total production of electricity, GWh",10302,Egypt,GWh,2012,157024.38
507,"Total production of electricity, GWh",10302,Egypt,GWh,2013,157929.83
507,"Total production of electricity, GWh",103,North Africa,GWh,2002,158984.00
507,"Total production of electricity, GWh",10302,Egypt,GWh,2014,166378.67
507,"Total production of electricity, GWh",103,North Africa,GWh,2003,168025.14
507,"Total production of electricity, GWh",103,North Africa,GWh,2004,178146.24
507,"Total production of electricity, GWh",103,North Africa,GWh,2005,200839.55
507,"Total production of electricity, GWh",103,North Africa,GWh,2006,211350.39
507,"Total production of electricity, GWh",103,North Africa,GWh,2007,222574.00
507,"Total production of electricity, GWh",103,North Africa,GWh,2008,229322.37
507,"Total production of electricity, GWh",104,Southern Africa,GWh,2000,241025.75
507,"Total production of electricity, GWh",104,Southern Africa,GWh,2001,247751.26
507,"Total production of electricity, GWh",104,Southern Africa,GWh,2003,247956.93
507,"Total production of electricity, GWh",103,North Africa,GWh,2009,248881.29
507,"Total production of electricity, GWh",104,Southern Africa,GWh,2002,256792.70
507,"Total production of electricity, GWh",10410,South Africa,GWh,2012,258237.38
507,"Total production of electricity, GWh",104,Southern Africa,GWh,2004,260444.01
507,"Total production of electricity, GWh",103,North Africa,GWh,2010,262629.54
507,"Total production of electricity, GWh",104,Southern Africa,GWh,2005,265428.21
507,"Total production of electricity, GWh",103,North Africa,GWh,2011,269642.68
507,"Total production of electricity, GWh",104,Southern Africa,GWh,2006,273999.13
507,"Total production of electricity, GWh",104,Southern Africa,GWh,2008,278913.26
507,"Total production of electricity, GWh",104,Southern Africa,GWh,2007,283005.74
507,"Total production of electricity, GWh",10410,South Africa,GWh,2013,283727.56
507,"Total production of electricity, GWh",104,Southern Africa,GWh,2009,286519.51
507,"Total production of electricity, GWh",10410,South Africa,GWh,2014,286709.61
507,"Total production of electricity, GWh",103,North Africa,GWh,2012,289693.08
507,"Total production of electricity, GWh",103,North Africa,GWh,2013,290409.08
507,"Total production of electricity, GWh",104,Southern Africa,GWh,2010,291180.23
507,"Total production of electricity, GWh",104,Southern Africa,GWh,2012,307533.11
507,"Total production of electricity, GWh",103,North Africa,GWh,2014,314291.59
507,"Total production of electricity, GWh",104,Southern Africa,GWh,2011,328606.03
507,"Total production of electricity, GWh",104,Southern Africa,GWh,2013,332612.15
507,"Total production of electricity, GWh",104,Southern Africa,GWh,2014,339024.26
507,"Total production of electricity, GWh",1,Africa,GWh,2012,713582.65
507,"Total production of electricity, GWh",1,Africa,GWh,2013,746797.26
507,"Total production of electricity, GWh",1,Africa,GWh,2014,794370.88
508,"Final consumption of electricity, GWh",10111,Sao Tome and Principe,GWh,2013,26.44
508,"Final consumption of electricity, GWh",10111,Sao Tome and Principe,GWh,2014,26.44
508,"Final consumption of electricity, GWh",10111,Sao Tome and Principe,GWh,2011,28.02
508,"Final consumption of electricity, GWh",10111,Sao Tome and Principe,GWh,2012,28.24
508,"Final consumption of electricity, GWh",10509,Liberia,GWh,2011,38.85
508,"Final consumption of electricity, GWh",10509,Liberia,GWh,2013,39.31
508,"Final consumption of electricity, GWh",10509,Liberia,GWh,2014,39.34
508,"Final consumption of electricity, GWh",10509,Liberia,GWh,2012,39.85
508,"Final consumption of electricity, GWh",10402,Comoros,GWh,2011,59.64
508,"Final consumption of electricity, GWh",10402,Comoros,GWh,2012,62.37
508,"Final consumption of electricity, GWh",10402,Comoros,GWh,2013,64.90
508,"Final consumption of electricity, GWh",10402,Comoros,GWh,2014,64.90
508,"Final consumption of electricity, GWh",10305,Saharawi Republic,GWh,2000,74.00
508,"Final consumption of electricity, GWh",10305,Saharawi Republic,GWh,2001,74.00
508,"Final consumption of electricity, GWh",10508,Guinea-Bissau,GWh,2012,74.59
508,"Final consumption of electricity, GWh",10508,Guinea-Bissau,GWh,2014,75.44
508,"Final consumption of electricity, GWh",10508,Guinea-Bissau,GWh,2013,75.50
508,"Final consumption of electricity, GWh",10305,Saharawi Republic,GWh,2002,79.00
508,"Final consumption of electricity, GWh",10305,Saharawi Republic,GWh,2003,79.00
508,"Final consumption of electricity, GWh",10305,Saharawi Republic,GWh,2004,79.00
508,"Final consumption of electricity, GWh",10305,Saharawi Republic,GWh,2005,79.00
508,"Final consumption of electricity, GWh",10305,Saharawi Republic,GWh,2006,84.00
